5137871500,"8 days, 15:42:34.494000"
5107161259,"29 days, 0:00:00"
5259713032,"29 days, 0:00:00"
4996026028,"29 days, 0:00:00"
5260921355,17:33:08.099000
5153912335,"29 days, 0:00:00"
5153746960,"29 days, 0:00:00"
5107078161,"29 days, 0:00:00"
4882496343,"29 days, 0:00:00"
4563486227,"7 days, 18:22:50.189000"
4685798420,"29 days, 0:00:00"
5261510678,"13 days, 23:28:13.073000"
5261009753,"2 days, 21:18:28.107000"
5240294428,"29 days, 0:00:00"
5230937629,"29 days, 0:00:00"
4860667422,"29 days, 0:00:00"
5243962288,"29 days, 0:00:00"
4915218978,"29 days, 0:00:00"
5153878563,"29 days, 0:00:00"
4374806565,"7 days, 17:38:03.977000"
5261031463,"29 days, 0:00:00"
5271227843,"29 days, 0:00:00"
5150083625,"23 days, 17:42:39.621000"
5259768498,"29 days, 0:00:00"
5203109725,"29 days, 0:00:00"
5153518600,"27 days, 20:34:13.274000"
5235012374,"29 days, 0:00:00"
5261010487,"8 days, 22:03:43.227000"
4761568824,"29 days, 0:00:00"
5153740857,"27 days, 20:35:53.749000"
5153804860,"27 days, 20:37:37.574000"
4799168063,"29 days, 0:00:00"
5159639105,"29 days, 0:00:00"
4948186123,"29 days, 0:00:00"
5132641861,"6 days, 22:19:31.410000"
5178480198,16:42:36.235000
5160095305,"29 days, 0:00:00"
5212954189,"14 days, 16:50:59.482000"
4752354744,"12 days, 19:01:50.299000"
5271120466,"29 days, 0:00:00"
4976055895,"9 days, 17:59:18.487000"
4915215449,"29 days, 0:00:00"
5262918748,"29 days, 0:00:00"
5132648544,"6 days, 22:19:27.673000"
5159576673,"29 days, 0:00:00"
5150821988,"29 days, 0:00:00"
5169878633,"29 days, 0:00:00"
4655449709,"29 days, 0:00:00"
3950644336,"29 days, 0:00:00"
4039457910,17:12:03.276000
5261028457,"29 days, 0:00:00"
5150093945,"29 days, 0:00:00"
5258885244,"6 days, 17:39:56.545000"
5153708672,"27 days, 20:35:42.470000"
4600128129,"14 days, 17:24:33.015000"
4679040644,"29 days, 0:00:00"
5022479894,"29 days, 0:00:00"
4997669000,"1 day, 15:48:28.482000"
5212923017,"2 days, 21:22:22.724000"
5263518858,"12 days, 16:15:47.384000"
5060612747,16:58:03.825000
5236822156,"1 day, 18:15:08.879000"
5153749646,"27 days, 20:37:37.574000"
4560309391,"7 days, 20:23:21.587000"
5271302288,"29 days, 0:00:00"
5153633987,"27 days, 20:35:30.963000"
4563489430,"7 days, 18:22:30.836000"
4989750393,"29 days, 0:00:00"
5137872136,"8 days, 15:42:34.494000"
5169545375,"8 days, 15:42:37.938000"
5271174304,"6 days, 15:59:35.565000"
5204746953,"29 days, 0:00:00"
5261088420,"1 day, 22:00:36.044000"
5221957287,"6 days, 17:06:19.250000"
3489758044,"21 days, 3:53:50.264000"
4685806249,"29 days, 0:00:00"
5152697002,"29 days, 0:00:00"
5259767467,"29 days, 0:00:00"
5205921452,"7 days, 18:22:38.598000"
5259754696,"29 days, 0:00:00"
5150381234,"29 days, 0:00:00"
4563443894,"7 days, 18:22:25.725000"
4879300791,"26 days, 19:39:25.577000"
5261123768,"1 day, 21:58:56.759000"
4995555001,"29 days, 0:00:00"
5170085564,"29 days, 0:00:00"
5260338366,"29 days, 0:00:00"
5240856255,"29 days, 0:00:00"
4641257666,"14 days, 6:56:32.877000"
5018774219,"7 days, 20:23:21.587000"
5191644360,"5 days, 22:58:03.601000"
5159450060,"3 days, 2:29:57.878000"
5260897995,"29 days, 0:00:00"
5021196494,"29 days, 0:00:00"
5263337686,"8 days, 15:42:34.494000"
4248803031,"29 days, 0:00:00"
4570755364,"29 days, 0:00:00"
4563488987,"7 days, 18:22:29.876000"
5260988636,"7 days, 18:16:41.437000"
3473834286,"29 days, 0:00:00"
5260922832,"2 days, 21:22:22.728000"
5260567268,"29 days, 0:00:00"
5271127609,"20 days, 18:13:29.790000"
5153744102,"27 days, 20:36:27.043000"
3575868135,"6 days, 16:24:13.552000"
5271027944,"8 days, 15:42:34.494000"
5153916081,"27 days, 20:38:21.847000"
5002371020,"29 days, 0:00:00"
4563488552,"7 days, 18:22:28.967000"
4967310579,"29 days, 0:00:00"
5178324213,"29 days, 0:00:00"
5261553398,"29 days, 0:00:00"
4915216632,"29 days, 0:00:00"
5032010188,"29 days, 0:00:00"
4396031929,"14 days, 20:42:40.068000"
5153671934,"27 days, 20:36:59.245000"
5271364907,"2 days, 3:53:14.358000"
4799149830,"29 days, 0:00:00"
4864124679,"29 days, 0:00:00"
4883735816,"29 days, 0:00:00"
5159675607,"29 days, 0:00:00"
4715240834,"29 days, 0:00:00"
4685918187,"29 days, 0:00:00"
5261550979,"22 days, 19:40:28.657000"
4994284308,"29 days, 0:00:00"
5259643669,"7 days, 18:27:21.527000"
5260899094,"29 days, 0:00:00"
4922235097,"13 days, 22:35:52.527000"
5153790746,"27 days, 20:36:14.241000"
4915253020,"29 days, 0:00:00"
5203483421,"29 days, 0:00:00"
4915220768,"29 days, 0:00:00"
5153916706,"27 days, 20:38:21.848000"
5272201013,"29 days, 0:00:00"
5236240164,"29 days, 0:00:00"
5263760677,"29 days, 0:00:00"
5159926716,"29 days, 0:00:00"
5261475624,"5 days, 12:43:01.373000"
4655448875,"29 days, 0:00:00"
5153664306,"27 days, 20:36:46.550000"
5187310894,"8 days, 15:42:34.494000"
5159633199,"29 days, 0:00:00"
5261549362,"22 days, 19:40:44.088000"
5271121832,"29 days, 0:00:00"
5271118814,"29 days, 0:00:00"
4752248630,"29 days, 0:00:00"
5258977080,"29 days, 0:00:00"
4799731001,"29 days, 0:00:00"
4964986172,16:58:11.869000
4915196735,"29 days, 0:00:00"
5031832896,"29 days, 0:00:00"
4738245441,"29 days, 0:00:00"
5153833794,"27 days, 20:37:46.394000"
5261550404,"5 days, 18:03:47.998000"
5153603397,"27 days, 20:34:21.698000"
5261122375,"2 days, 21:22:22.728000"
5271027548,"3 days, 2:28:26.965000"
5021225137,"29 days, 0:00:00"
5152365387,"7 days, 20:23:21.587000"
5153630542,"27 days, 20:35:37.648000"
5261479939,"5 days, 21:03:25.353000"
4915330390,"29 days, 0:00:00"
5153862969,"29 days, 0:00:00"
4474168548,"14 days, 20:42:15.355000"
4915341148,1:25:31.101000
3875404125,"29 days, 0:00:00"
5150525790,"29 days, 0:00:00"
5261029729,"29 days, 0:00:00"
5170806116,"1 day, 22:23:57.055000"
5203200872,"9 days, 23:01:52.454000"
5214109756,"29 days, 0:00:00"
4563483623,"7 days, 18:22:51.067000"
4762415470,"29 days, 0:00:00"
4118026097,"29 days, 0:00:00"
5264520292,"29 days, 0:00:00"
4910338932,"29 days, 0:00:00"
5153865077,"29 days, 0:00:00"
4017829609,"29 days, 0:00:00"
5153914232,"29 days, 0:00:00"
5261551994,"6 days, 17:27:30.326000"
5240295291,"7 days, 19:45:18.867000"
5153967486,"27 days, 20:35:13.613000"
5261553023,"29 days, 0:00:00"
5153562498,"29 days, 0:00:00"
4322660227,"29 days, 0:00:00"
5002603908,"29 days, 0:00:00"
5221590337,"29 days, 0:00:00"
5108103561,"2 days, 21:35:00.268000"
5259089804,"29 days, 0:00:00"
4685836610,"29 days, 0:00:00"
3549861774,"29 days, 0:00:00"
4599889808,"2 days, 19:52:36.871000"
4915251605,"29 days, 0:00:00"
5168517531,"1 day, 18:10:24.269000"
4922523037,"29 days, 0:00:00"
5261119390,"29 days, 0:00:00"
5214155333,"29 days, 0:00:00"
5259094944,"29 days, 0:00:00"
3232204705,"29 days, 0:00:00"
4799146914,"29 days, 0:00:00"
4563488164,"7 days, 18:22:27.869000"
4761567142,"29 days, 0:00:00"
4446329010,"29 days, 0:00:00"
5153668520,"27 days, 20:35:21.026000"
5125618090,"29 days, 0:00:00"
5261127086,"29 days, 0:00:00"
4964984240,"29 days, 0:00:00"
4678930067,"29 days, 0:00:00"
5127965110,"29 days, 0:00:00"
5161537976,"15 days, 21:14:09.930000"
4636906425,"29 days, 0:00:00"
4275385276,"16 days, 19:36:57.154000"
5150259133,"7 days, 20:23:21.587000"
5126147008,"29 days, 0:00:00"
5128178080,"29 days, 0:00:00"
5153919427,"27 days, 20:38:21.848000"
5021011446,"29 days, 0:00:00"
5153606599,"27 days, 20:35:13.605000"
4977088970,"29 days, 0:00:00"
5150041036,"29 days, 0:00:00"
5125578701,"29 days, 0:00:00"
5260564898,"29 days, 0:00:00"
5153560528,"27 days, 20:34:13.280000"
5231862738,"29 days, 0:00:00"
3840952788,"29 days, 0:00:00"
5264519273,"29 days, 0:00:00"
5261124772,"29 days, 0:00:00"
5271109085,"29 days, 0:00:00"
4822241755,"7 days, 20:23:21.587000"
4570754525,"29 days, 0:00:00"
5153566686,"29 days, 0:00:00"
5204030434,"7 days, 18:14:23.294000"
4915324387,"29 days, 0:00:00"
5212951012,"9 days, 22:09:19.880000"
5261027301,"29 days, 0:00:00"
3840996839,"29 days, 0:00:00"
5198892437,"29 days, 0:00:00"
4912690087,16:58:16.172000
547459052,"29 days, 0:00:00"
5264035969,"8 days, 15:42:34.494000"
5214057969,"29 days, 0:00:00"
5222565874,"29 days, 0:00:00"
4915258869,1:26:56.699000
3206668790,"29 days, 0:00:00"
